,Peak Position,Weeks on Chart,spotify_track_duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,explicit,YearID
Pop A Top,100.0,17.0,231640.0,0.73,0.856,5.0,-7.52,1.0,0.0527,0.0459,0.0,0.0395,0.934,122.515,4.0,0,2000
U Understand,83.0,6.0,314226.0,0.6829999999999999,0.526,8.0,-9.656,1.0,0.0437,0.138,0.00481,0.105,0.679,120.585,4.0,0,2000
What Do You Say,31.0,20.0,271093.0,0.445,0.932,4.0,-4.739,1.0,0.316,0.000866,0.0,0.10800000000000001,0.51,113.945,4.0,1,2000
Guerrilla Radio,69.0,20.0,274117.0,0.608,0.787,9.0,-6.702999999999999,0.0,0.0277,0.000337,0.00782,0.111,0.474,113.796,4.0,0,2000
My Love Is Your Love,4.0,28.0,219535.0,0.46799999999999997,0.19,4.0,-11.138,1.0,0.0373,0.919,0.0,0.107,0.326,125.319,4.0,0,2000
Candy,86.0,20.0,139786.0,0.49700000000000005,0.863,7.0,-5.291,1.0,0.0342,0.29100000000000004,0.0,0.154,0.904,114.04700000000001,4.0,0,2000
Still In My Heart,88.0,3.0,333200.0,0.6920000000000001,0.525,9.0,-12.690999999999999,1.0,0.0373,0.0212,0.0019,0.0944,0.0879,103.679,4.0,0,2000
24/7,10.0,20.0,379266.0,0.866,0.73,5.0,-8.201,1.0,0.0767,0.13699999999999998,0.0,0.0843,0.625,118.523,4.0,0,2000
Hanginaround,28.0,20.0,202026.0,0.489,0.391,2.0,-9.115,1.0,0.0347,0.594,5.14e-06,0.161,0.425,77.306,3.0,0,2000
Shake Your Bon-Bon,22.0,18.0,256093.0,0.5,0.593,1.0,-4.34,1.0,0.0898,0.141,6.21e-06,0.0969,0.32899999999999996,68.456,4.0,1,2000
Put Your Hand In Mine,76.0,8.0,307933.0,0.8590000000000001,0.424,10.0,-14.85,0.0,0.0573,0.0378,0.000459,0.187,0.9690000000000001,131.077,4.0,0,2000
None Of Ur Friends Business,48.0,15.0,147133.0,0.596,0.5579999999999999,10.0,-7.847,1.0,0.0292,0.903,0.000359,0.285,0.897,133.066,4.0,0,2000
The Best Man I Can Be,77.0,12.0,188800.0,0.7,0.397,10.0,-12.932,0.0,0.0666,0.529,6.29e-06,0.0494,0.688,77.275,4.0,0,2000
What's My Name,67.0,11.0,219733.0,0.867,0.6629999999999999,10.0,-5.837999999999999,0.0,0.17800000000000002,0.44299999999999995,0.0,0.11699999999999999,0.48100000000000004,121.978,4.0,1,2000
Rhythm Divine,32.0,17.0,253600.0,0.581,0.505,4.0,-5.434,1.0,0.0309,0.231,0.0,0.142,0.131,135.594,4.0,1,2000
The Great Beyond,57.0,14.0,194453.0,0.701,0.915,4.0,-3.887,0.0,0.128,0.171,0.0,0.39399999999999996,0.698,127.101,4.0,0,2000
Do What You Gotta Do,69.0,6.0,140320.0,0.47700000000000004,0.506,6.0,-11.669,0.0,0.0696,0.6829999999999999,2.15e-05,0.0538,0.868,174.525,4.0,0,2000
Angels,53.0,19.0,227533.0,0.525,0.7959999999999999,7.0,-8.397,1.0,0.266,0.483,0.0,0.96,0.568,102.132,4.0,0,2000
Dear Lie,51.0,7.0,234853.0,0.499,0.763,7.0,-11.617,1.0,0.0704,0.244,1.4000000000000001e-05,0.0828,0.895,152.67700000000002,4.0,0,2000
Re-arranged,88.0,18.0,179413.0,0.7240000000000001,0.601,11.0,-10.805,0.0,0.0634,0.259,0.237,0.111,0.8859999999999999,113.227,4.0,0,2000
This Woman Needs,57.0,9.0,199360.0,0.42100000000000004,0.34700000000000003,5.0,-10.805,1.0,0.0341,0.59,4.21e-06,0.19,0.8690000000000001,181.56599999999997,4.0,0,2000
Got To Get It,40.0,20.0,161400.0,0.636,0.54,2.0,-10.004,1.0,0.0254,0.2,0.0,0.17800000000000002,0.461,109.29799999999999,4.0,0,2000
G'd Up,47.0,14.0,218426.0,0.71,0.87,11.0,-6.5,0.0,0.29,0.0125,0.0,0.0667,0.754,101.26899999999999,4.0,0,2000
Meet Virginia,20.0,27.0,161160.0,0.502,0.0933,10.0,-24.701999999999998,1.0,0.0423,0.983,0.000127,0.156,0.413,108.271,4.0,0,2000
Daddy Won't Sell The Farm,79.0,6.0,163293.0,0.27399999999999997,0.313,5.0,-11.828,1.0,0.0307,0.898,0.0,0.146,0.335,75.919,4.0,0,2000
Take A Picture,12.0,20.0,237440.0,0.452,0.773,6.0,-6.794,0.0,0.0305,0.0163,2.8300000000000003e-05,0.466,0.847,114.285,4.0,0,2000
American Pie,29.0,9.0,283986.0,0.23800000000000002,0.289,5.0,-10.769,1.0,0.0293,0.0189,1.6100000000000002e-05,0.175,0.336,174.143,3.0,0,2000
Stay Or Let It Go,76.0,8.0,231200.0,0.623,0.889,4.0,-4.7410000000000005,1.0,0.0432,0.00139,0.00040300000000000004,0.0586,0.579,141.99200000000002,4.0,0,2000
No More Rain (In This Cloud),56.0,17.0,307666.0,0.35100000000000003,0.81,0.0,-9.735,1.0,0.13699999999999998,0.0619,0.00010400000000000001,0.0901,0.573,159.414,4.0,0,2000
No Leaf Clover,74.0,10.0,266560.0,0.6829999999999999,0.7509999999999999,5.0,-10.184,1.0,0.0346,0.0681,8.36e-06,0.248,0.841,103.036,4.0,0,2000
My Best Friend,29.0,21.0,166200.0,0.326,0.687,10.0,-3.785,0.0,0.0531,0.159,0.0,0.341,0.5539999999999999,200.035,4.0,0,2000
Hot Boyz,5.0,21.0,150600.0,0.302,0.521,7.0,-5.391,1.0,0.0354,0.72,4.74e-06,0.12300000000000001,0.364,101.814,4.0,0,2000
One Night Stand,34.0,17.0,242013.0,0.8140000000000001,0.899,1.0,-5.957999999999999,1.0,0.0637,0.00727,0.21899999999999997,0.0979,0.545,119.01100000000001,4.0,0,2000
Can't Stay,84.0,4.0,220186.0,0.669,0.861,2.0,-3.5469999999999997,1.0,0.0929,0.0273,0.0,0.0586,0.72,133.82,4.0,0,2000
Thank God I Found You,1.0,20.0,240266.0,0.49700000000000005,0.6920000000000001,5.0,-7.071000000000001,1.0,0.032,0.578,1.9399999999999997e-05,0.0828,0.48,92.94,4.0,0,2000
Because You Love Me,53.0,13.0,251506.0,0.8029999999999999,0.856,10.0,-5.946000000000001,1.0,0.0435,0.57,0.00921,0.11,0.963,113.08200000000001,4.0,0,2000
He Can't Love U,15.0,20.0,378893.0,0.603,0.672,0.0,-7.765,1.0,0.0355,0.514,1.58e-05,0.126,0.614,140.211,4.0,0,2000
Then The Morning Comes,11.0,26.0,230760.0,0.773,0.917,0.0,-7.332999999999999,1.0,0.037000000000000005,0.184,0.00463,0.11599999999999999,0.946,139.872,4.0,0,2000
If You Don't Wanna Love Me,89.0,6.0,167226.0,0.496,0.17600000000000002,8.0,-8.87,0.0,0.159,0.9229999999999999,0.0,0.113,0.431,168.13400000000001,3.0,0,2000
I Learned From The Best,27.0,11.0,170964.0,0.39899999999999997,0.18100000000000002,5.0,-9.408999999999999,1.0,0.0416,0.953,0.0,0.317,0.318,145.512,4.0,0,2000
Bring It All To Me,5.0,29.0,207466.0,0.49700000000000005,0.787,9.0,-11.039000000000001,1.0,0.0734,0.165,0.522,0.17,0.812,134.59799999999998,4.0,0,2000
All The Small Things,6.0,23.0,187906.0,0.6970000000000001,0.75,7.0,-8.863999999999999,1.0,0.311,0.0275,0.0,0.355,0.616,99.96,4.0,1,2000
Mr. Too Damn Good,76.0,8.0,238306.0,0.598,0.252,2.0,-15.085999999999999,1.0,0.0647,0.193,0.138,0.0992,0.0352,120.06,4.0,1,2000
Real Live Woman,81.0,6.0,125920.0,0.521,0.705,7.0,-6.236000000000001,1.0,0.106,0.601,0.0645,0.354,0.96,123.884,4.0,0,2000
"Left, Right, Left",73.0,13.0,174840.0,0.6759999999999999,0.33899999999999997,1.0,-13.805,1.0,0.0509,0.7170000000000001,9.77e-06,0.109,0.7559999999999999,136.882,4.0,0,2000
Back At One,2.0,37.0,201000.0,0.7979999999999999,0.583,9.0,-11.257,1.0,0.0481,0.28,0.00015800000000000002,0.0641,0.9640000000000001,118.15700000000001,4.0,0,2000
What A Girl Wants,1.0,24.0,257959.0,0.772,0.736,8.0,-8.19,0.0,0.145,0.113,0.0018899999999999998,0.10099999999999999,0.622,91.008,4.0,0,2000
It Was,64.0,10.0,305706.0,0.703,0.42200000000000004,11.0,-8.297,1.0,0.0378,0.188,0.0031100000000000004,0.0851,0.442,140.494,4.0,0,2000
Untitled (How Does It Feel),25.0,17.0,243093.0,0.6659999999999999,0.672,2.0,-11.187000000000001,0.0,0.0276,0.13,1.07e-06,0.0824,0.87,143.05200000000002,4.0,0,2000
I Need A Hot Girl,65.0,13.0,147893.0,0.494,0.6659999999999999,9.0,-9.743,0.0,0.0351,0.22899999999999998,5.6899999999999994e-05,0.0469,0.6990000000000001,140.832,4.0,0,2000
I Don't Wanna Kiss You Goodnight,61.0,5.0,451826.0,0.7440000000000001,0.633,5.0,-12.543,1.0,0.0342,0.0009199999999999999,0.237,0.0718,0.23,119.984,4.0,0,2000
Another Dumb Blonde,27.0,14.0,227773.0,0.635,0.41,0.0,-9.537,1.0,0.0257,0.524,0.0,0.0447,0.629,81.237,4.0,0,2000
No Mercy,92.0,8.0,166138.0,0.747,0.877,9.0,-3.782,0.0,0.0664,0.0375,0.000833,0.233,0.752,107.991,4.0,0,2000
That's The Way It Is,6.0,28.0,427106.0,0.675,0.882,11.0,-14.319,0.0,0.0562,0.18,0.00267,0.0965,0.708,116.70700000000001,4.0,0,2000
Get It On Tonite,4.0,32.0,260173.0,0.5329999999999999,0.637,6.0,-5.571000000000001,1.0,0.0323,0.16,1.12e-05,0.369,0.292,140.167,4.0,0,2000
Falls Apart,29.0,20.0,228893.0,0.7879999999999999,0.7340000000000001,7.0,-9.044,1.0,0.0392,0.271,0.0033299999999999996,0.055999999999999994,0.922,126.354,4.0,0,2000
Me Neither,85.0,4.0,141239.0,0.893,0.436,2.0,-9.124,1.0,0.0505,0.6459999999999999,0.000314,0.17800000000000002,0.963,116.389,4.0,0,2000
Love Sets You Free,91.0,4.0,253866.0,0.428,0.39899999999999997,7.0,-10.41,1.0,0.0327,0.183,0.000147,0.331,0.231,179.304,4.0,0,2000
Forgot About Dre,25.0,20.0,190066.0,0.5539999999999999,0.498,9.0,-8.866,1.0,0.0685,0.23,5.98e-06,0.795,0.413,79.635,4.0,1,2000
I Knew I Loved You,1.0,33.0,139573.0,0.629,0.467,7.0,-12.597000000000001,1.0,0.0408,0.605,0.006670000000000001,0.132,0.606,133.276,4.0,0,2000
The Bad Touch,52.0,12.0,194453.0,0.644,0.633,0.0,-8.006,1.0,0.0261,0.102,6.82e-05,0.22699999999999998,0.647,115.191,4.0,0,2000
This Time Around,20.0,7.0,239786.0,0.763,0.534,5.0,-8.772,1.0,0.0339,0.0532,0.0,0.307,0.7809999999999999,126.287,4.0,0,2000
I Need To Know,3.0,40.0,257160.0,0.461,0.82,7.0,-5.324,0.0,0.0346,0.162,0.0,0.106,0.602,186.045,4.0,0,2000
Lessons Learned,40.0,20.0,185080.0,0.247,0.426,6.0,-9.31,1.0,0.0335,0.872,9.03e-06,0.14800000000000002,0.163,76.27199999999999,4.0,0,2000
How Do You Like Me Now?!,31.0,20.0,207626.0,0.674,0.536,4.0,-7.957000000000001,1.0,0.0855,0.0956,4.5299999999999997e-05,0.133,0.452,85.93299999999999,4.0,0,2000
I Don't Wanna,35.0,20.0,189229.0,0.872,0.389,1.0,-8.343,1.0,0.0634,0.0343,0.000679,0.0941,0.156,131.012,4.0,1,2000
No Me Dejes De Querer,77.0,1.0,218613.0,0.701,0.8370000000000001,8.0,-4.266,1.0,0.0269,0.0414,6.77e-05,0.145,0.872,109.52600000000001,4.0,0,2000
The Best Day,31.0,20.0,236213.0,0.855,0.747,7.0,-2.713,0.0,0.0424,0.0276,3.45e-05,0.182,0.76,98.01799999999999,4.0,0,2000
Love's The Only House,42.0,20.0,159040.0,0.384,0.276,3.0,-13.527000000000001,1.0,0.0295,0.038,0.0,0.309,0.654,105.181,3.0,0,2000
Another Nine Minutes,74.0,8.0,338732.0,0.713,0.677,6.0,-6.761,1.0,0.0253,0.0282,5.99e-05,0.14400000000000002,0.522,124.152,4.0,0,2000
I'm Outta Love,97.0,3.0,204893.0,0.6579999999999999,0.9129999999999999,1.0,-5.029,1.0,0.0511,0.12,0.0,0.0506,0.8640000000000001,87.96700000000001,4.0,0,2000
Give Me You,100.0,9.0,185600.0,0.387,0.442,0.0,-7.086,1.0,0.0352,0.19,0.0,0.0788,0.382,169.481,4.0,0,2000
Whistle While You Twurk,74.0,14.0,148533.0,0.522,0.37,2.0,-8.363999999999999,1.0,0.0253,0.6509999999999999,0.0,0.142,0.653,105.82600000000001,3.0,0,2000
Whoa!,43.0,17.0,211853.0,0.799,0.601,1.0,-10.785,1.0,0.201,0.00997,0.0,0.149,0.8420000000000001,93.065,4.0,1,2000
That's What I'm Looking For,56.0,18.0,218880.0,0.705,0.505,8.0,-6.922999999999999,1.0,0.192,0.142,0.0,0.16399999999999998,0.391,160.043,4.0,1,2000
Feelin' So Good,64.0,17.0,146693.0,0.677,0.7020000000000001,3.0,-7.319,1.0,0.0522,0.175,0.0,0.0846,0.7909999999999999,139.99,4.0,0,2000
Goodbye Earl,19.0,15.0,155880.0,0.62,0.446,1.0,-14.450999999999999,0.0,0.0347,0.589,0.0299,0.0727,0.868,88.59100000000001,4.0,0,2000
Only God Knows Why,19.0,20.0,171148.0,0.649,0.8220000000000001,1.0,-5.8,1.0,0.0398,0.0025800000000000003,3.8299999999999996e-05,0.36200000000000004,0.201,140.026,4.0,1,2000
Graduation (Friends Forever),38.0,12.0,186826.0,0.9059999999999999,0.545,11.0,-4.977,0.0,0.344,0.18100000000000002,0.0,0.091,0.5429999999999999,139.93200000000002,4.0,1,2000
It Feels So Good,8.0,24.0,224800.0,0.693,0.5329999999999999,5.0,-13.902000000000001,0.0,0.0506,0.0859,0.546,0.22,0.966,120.71799999999999,4.0,0,2000
Bye Bye Bye,4.0,23.0,139386.0,0.526,0.55,0.0,-6.455,1.0,0.0283,0.802,8.56e-06,0.618,0.662,141.88299999999998,4.0,0,2000
Been There,44.0,20.0,149080.0,0.833,0.6729999999999999,1.0,-6.981,0.0,0.315,0.32899999999999996,0.0,0.136,0.753,148.019,4.0,1,2000
Riddle,92.0,4.0,169173.0,0.48200000000000004,0.698,3.0,-4.581,1.0,0.0648,0.644,0.0,0.192,0.525,128.333,4.0,0,2000
Got Beef,99.0,2.0,180000.0,0.8059999999999999,0.557,2.0,-6.632999999999999,0.0,0.114,0.405,6.62e-06,0.0838,0.504,140.011,4.0,1,2000
Monica,77.0,9.0,185373.0,0.677,0.7559999999999999,4.0,-7.063,1.0,0.0245,0.0272,0.0,0.0981,0.805,133.921,4.0,0,2000
Party Up (Up In Here),27.0,21.0,220426.0,0.893,0.665,1.0,-5.07,1.0,0.13699999999999998,0.0201,0.0,0.299,0.8740000000000001,107.029,4.0,0,2000
She's More,37.0,20.0,307546.0,0.794,0.79,10.0,-3.855,0.0,0.0599,0.14400000000000002,0.0,0.0893,0.5770000000000001,91.984,4.0,0,2000
What I Need To Do,56.0,17.0,431333.0,0.634,0.188,0.0,-16.980999999999998,1.0,0.0445,0.99,0.898,0.113,0.0742,88.098,4.0,0,2000
Buy Me A Rose,40.0,20.0,130946.0,0.17600000000000002,0.593,9.0,-12.915,1.0,0.0363,0.289,0.905,0.0842,0.778,177.00599999999997,4.0,0,2000
Someday Out Of The Blue,49.0,15.0,219466.0,0.71,0.8,5.0,-3.4389999999999996,0.0,0.0339,0.0563,0.0,0.0834,0.635,93.01,4.0,0,2000
Mirror Mirror,62.0,18.0,228026.0,0.653,0.9490000000000001,1.0,-3.179,1.0,0.12,0.00231,0.0,0.41,0.37200000000000005,140.002,4.0,1,2000
Shut Up,83.0,11.0,213173.0,0.765,0.569,6.0,-9.511000000000001,1.0,0.478,0.191,0.0,0.0586,0.747,197.89,4.0,0,2000
Couldn't Last A Moment,43.0,20.0,144013.0,0.498,0.5820000000000001,7.0,-8.961,1.0,0.0339,0.41200000000000003,0.0,0.37200000000000005,0.866,119.809,4.0,0,2000
It's So Hard,75.0,15.0,272266.0,0.601,0.633,4.0,-7.376,1.0,0.0326,0.379,0.0,0.12,0.478,138.399,4.0,0,2000
Say My Name,1.0,32.0,186826.0,0.5579999999999999,0.924,9.0,-4.341,0.0,0.064,0.0271,3.32e-06,0.537,0.5670000000000001,151.99,4.0,0,2000
Unconditional,49.0,20.0,232093.0,0.40399999999999997,0.871,5.0,-4.606,0.0,0.133,0.0118,0.0,0.87,0.192,145.414,4.0,1,2000
Maria Maria,1.0,26.0,225306.0,0.8190000000000001,0.7,11.0,-7.535,0.0,0.033,0.37200000000000005,0.0,0.146,0.899,130.664,4.0,0,2000
Take That,86.0,7.0,207880.0,0.589,0.953,4.0,-3.3169999999999997,1.0,0.0619,0.0328,0.0010199999999999999,0.062,0.772,119.96700000000001,4.0,0,2000
Thong Song,3.0,28.0,281173.0,0.48100000000000004,0.9690000000000001,7.0,-4.253,1.0,0.0643,0.0383,0.0653,0.106,0.6859999999999999,153.088,4.0,0,2000
Best Of Me,50.0,17.0,157426.0,0.327,0.535,11.0,-9.011000000000001,0.0,0.031,0.0702,0.00613,0.10400000000000001,0.774,114.552,4.0,0,2000
Wobble Wobble,17.0,18.0,325666.0,0.679,0.71,3.0,-5.395,0.0,0.0453,0.0887,0.0,0.107,0.299,113.76899999999999,4.0,0,2000
"Same Script, Different Cast",70.0,9.0,178306.0,0.563,0.545,9.0,-7.986000000000001,1.0,0.0269,0.484,0.0,0.349,0.875,148.144,4.0,0,2000
Some Things Never Change,58.0,14.0,214846.0,0.7909999999999999,0.862,9.0,-3.24,0.0,0.11,0.037000000000000005,2.1899999999999997e-05,0.0814,0.5920000000000001,123.994,4.0,0,2000
Got It All,88.0,5.0,254693.0,0.5870000000000001,0.711,1.0,-6.33,1.0,0.42,0.171,0.0,0.125,0.381,98.008,4.0,1,2000
Be With You,1.0,20.0,128546.0,0.787,0.708,10.0,-4.709,0.0,0.0377,0.695,0.0,0.17600000000000002,0.9620000000000001,108.635,4.0,0,2000
Yes!,22.0,20.0,123600.0,0.45899999999999996,0.8170000000000001,10.0,-9.361,1.0,0.0493,0.26,0.0,0.055,0.968,97.896,4.0,0,2000
Better Off Alone,27.0,20.0,146146.0,0.40700000000000003,0.794,6.0,-11.547,0.0,0.0402,0.00205,0.11900000000000001,0.0763,0.584,155.153,4.0,0,2000
Imagine That,98.0,2.0,192706.0,0.496,0.466,10.0,-10.095,1.0,0.14,0.0945,0.0,0.105,0.5660000000000001,154.158,4.0,0,2000
Crash And Burn,24.0,20.0,334253.0,0.695,0.777,6.0,-2.452,0.0,0.0817,0.0661,0.0,0.8740000000000001,0.36,135.01,4.0,1,2000
Amazed,1.0,55.0,296333.0,0.607,0.889,7.0,-4.317,1.0,0.0325,0.0103,0.0,0.0642,0.863,102.99700000000001,4.0,0,2000
West Side Story,84.0,4.0,244200.0,0.7020000000000001,0.757,4.0,-9.129,1.0,0.0338,0.16399999999999998,0.00044100000000000004,0.12300000000000001,0.97,136.622,4.0,0,2000
Cold Day In July,65.0,10.0,291960.0,0.643,0.406,11.0,-7.772,1.0,0.0262,0.456,0.000375,0.14400000000000002,0.349,82.07,4.0,0,2000
The Chain Of Love,40.0,20.0,157160.0,0.425,0.29100000000000004,7.0,-10.554,1.0,0.0315,0.8140000000000001,0.0,0.14300000000000002,0.39299999999999996,114.574,4.0,0,2000
I Think God Can Explain,62.0,12.0,300666.0,0.769,0.809,2.0,-9.446,1.0,0.0347,0.22699999999999998,0.0,0.14300000000000002,0.767,107.11,4.0,0,2000
Where I Wanna Be,29.0,20.0,193266.0,0.725,0.8959999999999999,0.0,-2.364,1.0,0.0509,0.552,0.0,0.11699999999999999,0.961,116.37899999999999,4.0,0,2000
Big Pimpin',18.0,20.0,309200.0,0.696,0.759,0.0,-7.912000000000001,1.0,0.0514,0.17300000000000001,0.833,0.0597,0.966,91.40299999999999,4.0,0,2000
Broadway,24.0,20.0,246453.0,0.765,0.387,0.0,-9.142000000000001,1.0,0.0283,0.26,7.57e-06,0.126,0.6970000000000001,95.17299999999999,4.0,0,2000
Oops!...I Did It Again,9.0,20.0,210746.0,0.633,0.732,8.0,-2.989,1.0,0.0306,0.15,0.0,0.0737,0.813,126.946,4.0,0,2000
Smooth,1.0,58.0,258813.0,0.636,0.804,0.0,-7.6739999999999995,1.0,0.0284,0.0765,0.00175,0.73,0.9690000000000001,125.604,4.0,0,2000
Flowers On The Wall,50.0,20.0,203893.0,0.33399999999999996,0.9570000000000001,9.0,-8.351,1.0,0.0491,0.0627,0.615,0.29100000000000004,0.626,143.395,4.0,0,2000
Kernkraft 400,99.0,2.0,205333.0,0.40700000000000003,0.627,6.0,-9.314,1.0,0.0804,0.41100000000000003,0.000504,0.195,0.489,131.984,4.0,0,2000
Separated,23.0,20.0,310266.0,0.519,0.45299999999999996,7.0,-12.45,1.0,0.0401,0.000671,0.0016600000000000002,0.133,0.9209999999999999,134.844,4.0,0,2000
The Real Slim Shady,4.0,19.0,243976.0,0.7290000000000001,0.603,6.0,-6.736000000000001,0.0,0.0666,0.0948,0.0,0.113,0.207,134.972,4.0,1,2000
The Hardest Part Of Breaking Up (Is Getting Back Your Stuff),87.0,3.0,276173.0,0.802,0.9470000000000001,10.0,-2.8680000000000003,1.0,0.311,0.518,0.0,0.34600000000000003,0.444,112.416,4.0,1,2000
No Matter What They Say,60.0,10.0,329413.0,0.695,0.45399999999999996,9.0,-7.267,1.0,0.0788,0.307,4.6e-06,0.0727,0.496,127.986,4.0,0,2000
Baby U Are,89.0,5.0,165213.0,0.737,0.73,6.0,-5.095,0.0,0.37200000000000005,0.23600000000000002,0.0,0.14,0.642,93.29700000000001,4.0,1,2000
Prayin' For Daylight,38.0,20.0,143320.0,0.557,0.11699999999999999,0.0,-16.979,1.0,0.0322,0.701,0.0,0.172,0.586,92.895,4.0,0,2000
Simple Kind Of Life,38.0,13.0,158680.0,0.373,0.301,9.0,-11.843,1.0,0.0314,0.769,0.0,0.0816,0.436,65.488,3.0,0,2000
Dance Tonight,36.0,19.0,185226.0,0.53,0.8109999999999999,0.0,-9.343,1.0,0.0997,0.115,0.831,0.348,0.708,176.142,4.0,0,2000
Ta Da,95.0,7.0,143306.0,0.47700000000000004,0.895,0.0,-6.63,1.0,0.0586,0.723,0.0,0.7909999999999999,0.963,167.201,4.0,0,2000
Purest Of Pain (A Puro Dolor),26.0,26.0,149280.0,0.32,0.198,6.0,-18.72,1.0,0.0438,0.9209999999999999,0.848,0.10300000000000001,0.218,107.91799999999999,4.0,0,2000
You Sang To Me,2.0,32.0,389880.0,0.662,0.536,0.0,-7.678999999999999,1.0,0.0689,0.537,0.0,0.0942,0.302,111.845,4.0,0,2000
I Will Love Again,32.0,17.0,193373.0,0.21,0.271,1.0,-9.597999999999999,1.0,0.033,0.672,0.341,0.33899999999999997,0.228,61.278,4.0,0,2000
Pull Over,93.0,4.0,258773.0,0.872,0.695,5.0,-5.153,1.0,0.242,0.696,0.0,0.22,0.7809999999999999,139.968,4.0,0,2000
Sour Girl,78.0,13.0,138205.0,0.589,0.6990000000000001,7.0,-8.01,1.0,0.0895,0.405,0.0,0.52,0.743,124.163,4.0,0,2000
There You Go,7.0,32.0,260574.0,0.565,0.7709999999999999,4.0,-11.412,0.0,0.0318,0.0137,0.106,0.324,0.574,126.182,4.0,0,2000
I Wanna Be With You,24.0,17.0,295493.0,0.48100000000000004,0.451,5.0,-6.095,0.0,0.0347,0.336,0.0,0.0872,0.289,157.966,4.0,0,2000
Whatever,47.0,18.0,204502.0,0.8740000000000001,0.49700000000000005,6.0,-5.484,1.0,0.0562,0.22,0.0,0.0761,0.542,106.023,4.0,0,2000
The Next Episode,23.0,20.0,298933.0,0.629,0.547,10.0,-13.123,0.0,0.055,0.72,0.00314,0.0604,0.19699999999999998,108.375,4.0,0,2000
I Think I'm In Love With You,21.0,16.0,193133.0,0.648,0.396,3.0,-9.411,1.0,0.0964,0.374,0.0,0.11699999999999999,0.898,90.244,4.0,0,2000
Let's Get Married,11.0,24.0,200680.0,0.746,0.5589999999999999,5.0,-4.008,1.0,0.0316,0.703,0.0,0.14800000000000002,0.368,117.943,4.0,1,2000
You'll Always Be Loved By Me,55.0,19.0,274616.0,0.6709999999999999,0.6409999999999999,8.0,-9.488,1.0,0.0241,0.648,0.000346,0.11800000000000001,0.385,96.281,4.0,0,2000
What'Chu Like,26.0,20.0,135506.0,0.57,0.259,7.0,-14.392999999999999,1.0,0.0332,0.805,0.0,0.11199999999999999,0.485,124.863,4.0,0,2000
Can't Go For That,84.0,5.0,222360.0,0.77,0.5670000000000001,2.0,-5.6979999999999995,1.0,0.175,0.105,0.0,0.125,0.26,81.477,4.0,1,2000
One Voice,38.0,19.0,202093.0,0.6579999999999999,0.6709999999999999,2.0,-12.21,1.0,0.0363,0.0933,0.000927,0.115,0.166,100.96600000000001,4.0,1,2000
What About Now,30.0,20.0,285373.0,0.893,0.513,10.0,-14.217,0.0,0.0748,0.0456,1.73e-05,0.158,0.879,119.15299999999999,4.0,0,2000
Try Again,1.0,32.0,194000.0,0.574,0.565,9.0,-7.706,1.0,0.0297,0.292,0.0,0.43799999999999994,0.809,102.934,4.0,0,2000
Callin' Me,21.0,13.0,201893.0,0.723,0.857,7.0,-9.988999999999999,1.0,0.24100000000000002,0.0523,2.6600000000000003e-05,0.149,0.642,129.87,4.0,0,2000
I Wanna Know,4.0,44.0,196253.0,0.753,0.79,6.0,-6.7829999999999995,0.0,0.0861,0.0018399999999999998,9.690000000000001e-05,0.648,0.588,127.991,4.0,0,2000
Toca's Miracle,99.0,1.0,324333.0,0.735,0.698,9.0,-10.124,0.0,0.0374,0.251,1.19e-06,0.0482,0.966,119.50299999999999,4.0,0,2000
Your Everything,51.0,16.0,254466.0,0.59,0.929,2.0,-3.236,1.0,0.0478,0.0714,0.000153,0.0598,0.674,119.818,4.0,0,2000
Could I Have This Kiss Forever,97.0,19.0,190000.0,0.425,0.28300000000000003,4.0,-12.007,1.0,0.0387,0.48100000000000004,0.0,0.289,0.467,92.66,4.0,0,2000
Taking You Home,58.0,20.0,202360.0,0.633,0.635,7.0,-12.593,1.0,0.0389,0.00949,0.513,0.125,0.9890000000000001,136.857,4.0,0,2000
That's The Way,25.0,20.0,207760.0,0.852,0.6659999999999999,11.0,-6.922999999999999,0.0,0.184,0.135,0.0,0.7979999999999999,0.726,91.046,4.0,1,2000
Absolutely (Story Of A Girl),6.0,27.0,217693.0,0.706,0.8140000000000001,1.0,-5.405,1.0,0.0569,0.0159,0.0,0.262,0.778,125.47200000000001,4.0,0,2000
It Must Be Love,37.0,20.0,218200.0,0.833,0.619,9.0,-8.162,1.0,0.0674,0.134,0.000279,0.0275,0.937,122.193,4.0,0,2000
Breathe,2.0,53.0,211160.0,0.6629999999999999,0.6559999999999999,1.0,-6.547999999999999,1.0,0.0413,0.27,0.000279,0.11699999999999999,0.56,120.037,4.0,0,2000
Desert Rose,17.0,26.0,590986.0,0.716,0.653,1.0,-8.827,1.0,0.0579,0.00797,0.0020399999999999997,0.0681,0.596,132.27,4.0,0,2000
Country Comes To Town,54.0,15.0,206498.0,0.36200000000000004,0.7140000000000001,9.0,-3.07,0.0,0.0835,0.26899999999999996,0.0,0.21,0.309,67.4,4.0,0,2000
Let's Make Love,54.0,14.0,106053.0,0.6920000000000001,0.865,9.0,-5.596,1.0,0.0755,0.27899999999999997,0.0,0.0594,0.9490000000000001,98.305,4.0,0,2000
